#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
26218911|2021-03-11T21:17:12.750000|42.9233|13.1607|8.7|BULLETIN-INGV||||ML|2.0|--|3 km SE Ussita (MC)|earthquake
26219471|2021-03-12T00:32:13.630000|42.8175|12.4902|8.2|BULLETIN-INGV||||ML|2.1|--|5 km NW Massa Martana (PG)|earthquake
26220071|2021-03-12T02:19:15.820000|42.3347|13.0292|9.8|BULLETIN-INGV||||ML|2.0|--|4 km E Concerviano (RI)|earthquake
26220401|2021-03-12T03:35:36.340000|42.3367|13.0337|9.8|BULLETIN-INGV||||ML|2.2|--|4 km E Concerviano (RI)|earthquake
26228641|2021-03-12T22:17:12.030000|43.1417|13.411|18.3|BULLETIN-INGV||||ML|2.3|--|3 km S Loro Piceno (MC)|earthquake
26240981|2021-03-14T16:47:41.120000|42.8158|12.4918|8.1|BULLETIN-INGV||||ML|2.7|--|5 km NW Massa Martana (PG)|earthquake
26241471|2021-03-14T17:58:56.950000|42.8053|13.1233|9.2|BULLETIN-INGV||||ML|2.5|--|3 km E Norcia (PG)|earthquake
26242311|2021-03-15T02:09:59.180000|42.9137|13.1628|8.3|BULLETIN-INGV||||ML|2.1|--|2 km NE Castelsantangelo sul Nera (MC)|earthquake
26245651|2021-03-15T13:27:21.290000|42.9628|13.1257|9.6|BULLETIN-INGV||||ML|2.2|--|2 km NW Ussita (MC)|earthquake
26252191|2021-03-16T19:23:17.260000|42.8157|12.4918|7.5|BULLETIN-INGV||||ML|2.0|--|5 km NW Massa Martana (PG)|earthquake
26262481|2021-03-18T23:53:56.000000|43.1303|11.0105|9.4|BULLETIN-INGV||||ML|2.0|--|1 km W Montieri (GR)|earthquake
26270611|2021-03-20T13:54:57.350000|42.6707|13.1495|10.9|BULLETIN-INGV||||ML|2.6|--|6 km N Cittareale (RI)|earthquake
26275141|2021-03-21T06:54:14.660000|43.1398|12.5597|7.1|BULLETIN-INGV||||ML|2.5|--|4 km SW Valfabbrica (PG)|earthquake
26278051|2021-03-21T14:18:10.200000|42.897|13.1697|10.4|BULLETIN-INGV||||ML|2.5|--|1 km E Castelsantangelo sul Nera (MC)|earthquake
26280631|2021-03-21T21:25:57.540000|42.8208|12.4863|7.5|BULLETIN-INGV||||ML|2.2|--|6 km NW Massa Martana (PG)|earthquake
