#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
33478331|2022-11-25T00:19:54.310000|43.9418|13.2887|28.2|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33478781|2022-11-25T01:24:31.150000|43.9228|13.2988|9.3|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33479711|2022-11-25T02:48:56.260000|43.9302|13.2733|8.6|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33479781|2022-11-25T02:51:49.600000|43.997|13.1612|10.0|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33480301|2022-11-25T03:40:21.020000|43.9928|13.3132|25.4|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33480981|2022-11-25T05:10:29.870000|44.037|13.2982|10.0|SURVEY-INGV||||ML|1.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33481211|2022-11-25T05:41:42.050000|43.9813|13.4102|6.2|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33486201|2022-11-25T19:10:16.180000|44.057|13.2648|25.0|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33487441|2022-11-25T23:47:51.700000|43.9352|13.3022|6.6|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33487561|2022-11-26T00:45:32.160000|43.9262|13.3432|10.0|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33487631|2022-11-26T00:50:33.980000|43.9628|13.2953|7.9|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33487891|2022-11-26T02:07:52.730000|43.8908|13.3443|9.3|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33488061|2022-11-26T02:42:05.250000|43.9605|13.2823|8.9|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33488651|2022-11-26T05:11:55.210000|43.9973|13.2347|21.8|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33493891|2022-11-26T14:34:29.710000|43.9628|13.3438|7.4|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33497891|2022-11-26T23:16:36.340000|43.9297|13.4493|6.8|SURVEY-INGV||||ML|2.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33498191|2022-11-27T00:11:18.120000|44.1878|13.3345|9.9|SURVEY-INGV||||ML|2.2|--|Adriatico Settentrionale (MARE)|earthquake
33498731|2022-11-27T01:23:16.940000|44.2222|13.2117|10.0|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33499391|2022-11-27T03:21:02.780000|43.9997|13.25|10.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33500361|2022-11-27T05:36:07.470000|43.8983|13.3457|8.4|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33504011|2022-11-27T18:44:35.640000|43.9475|13.298|10.0|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33504271|2022-11-27T20:22:05.740000|43.99|13.4025|10.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33505221|2022-11-27T23:45:35.920000|43.9337|13.3587|8.1|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33506661|2022-11-28T02:27:03.730000|43.9263|13.2705|9.2|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33506981|2022-11-28T03:52:58.370000|43.9503|13.2948|8.2|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33509151|2022-11-28T10:28:21.930000|44.0942|13.2948|9.7|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33509371|2022-11-28T10:52:11.730000|43.9307|13.2412|7.8|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33509801|2022-11-28T12:02:14.630000|43.9682|13.3128|10.0|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33510551|2022-11-28T13:29:44.070000|43.9558|13.3063|8.4|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33510891|2022-11-28T14:17:48.220000|43.9848|13.298|10.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33511591|2022-11-28T16:03:31.280000|43.9572|13.3557|8.3|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33511741|2022-11-28T16:24:40.260000|43.9625|13.2838|8.1|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33512101|2022-11-28T17:48:43.960000|43.9738|13.3005|9.7|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33512161|2022-11-28T17:55:47.620000|43.9377|13.3407|8.5|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33512711|2022-11-28T19:31:29.850000|43.9452|13.3523|8.9|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33513511|2022-11-28T22:11:56.710000|43.9655|13.2635|7.6|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33515051|2022-11-29T03:03:34.750000|43.9408|13.3122|8.3|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33515131|2022-11-29T04:05:30.440000|44.3472|13.321|10.1|SURVEY-INGV||||ML|1.8|--|Adriatico Settentrionale (MARE)|earthquake
33515811|2022-11-29T05:14:48.260000|43.9205|13.3918|4.2|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33517441|2022-11-29T09:07:56.760000|44.1278|13.3143|10.0|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33517621|2022-11-29T09:48:01.140000|43.9838|13.2832|3.9|SURVEY-INGV||||ML|2.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33517791|2022-11-29T10:01:45.850000|43.8262|13.2095|7.4|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33518151|2022-11-29T10:43:17.890000|43.9638|13.2787|4.1|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33518501|2022-11-29T11:22:52.580000|43.8592|13.3012|10.0|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
